date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:53:30	58588/58588	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Sep%202018%2022:56:41%20GMT	https://www.extasismotel.com.co/wp-content/uploads/2018/09/DSC3628.jpg	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/uploads/2018/09/DSC3628.jpg	(from https://www.extasismotel.com.co/)
15:53:31	54583/54583	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Sep%202018%2022:56:41%20GMT	https://www.extasismotel.com.co/wp-content/uploads/2018/09/DSC3628-1024x576.jpg	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/uploads/2018/09/DSC3628-1024x576.jpg	(from https://www.extasismotel.com.co/)
15:53:32	51750/51750	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Sep%202018%2022:56:38%20GMT	https://www.extasismotel.com.co/wp-content/uploads/2018/09/DSC3616.jpg	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/uploads/2018/09/DSC3616.jpg	(from https://www.extasismotel.com.co/)
15:53:32	52888/52888	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Sep%202018%2022:56:38%20GMT	https://www.extasismotel.com.co/wp-content/uploads/2018/09/DSC3616-1024x576.jpg	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/uploads/2018/09/DSC3616-1024x576.jpg	(from https://www.extasismotel.com.co/)
15:53:33	71188/71188	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Sep%202018%2022:56:35%20GMT	https://www.extasismotel.com.co/wp-content/uploads/2018/09/DSC3534.jpg	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/uploads/2018/09/DSC3534.jpg	(from https://www.extasismotel.com.co/)
15:53:34	67343/67343	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Sep%202018%2022:56:36%20GMT	https://www.extasismotel.com.co/wp-content/uploads/2018/09/DSC3534-1024x576.jpg	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/uploads/2018/09/DSC3534-1024x576.jpg	(from https://www.extasismotel.com.co/)
15:53:36	107488/107488	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Sep%202018%2022:56:33%20GMT	https://www.extasismotel.com.co/wp-content/uploads/2018/09/Untitled-2.jpg	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/uploads/2018/09/Untitled-2.jpg	(from https://www.extasismotel.com.co/)
15:53:36	91159/91159	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Sep%202018%2022:56:33%20GMT	https://www.extasismotel.com.co/wp-content/uploads/2018/09/Untitled-2-1024x576.jpg	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/uploads/2018/09/Untitled-2-1024x576.jpg	(from https://www.extasismotel.com.co/)
15:53:37	105888/105888	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Sep%202018%2022:56:30%20GMT	https://www.extasismotel.com.co/wp-content/uploads/2018/09/Untitled-1.jpg	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/uploads/2018/09/Untitled-1.jpg	(from https://www.extasismotel.com.co/)
15:53:38	89027/89027	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Sep%202018%2022:56:30%20GMT	https://www.extasismotel.com.co/wp-content/uploads/2018/09/Untitled-1-1024x576.jpg	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/uploads/2018/09/Untitled-1-1024x576.jpg	(from https://www.extasismotel.com.co/)
15:53:38	1348/1348	---M--	200	added ('OK')	image/png	date:Wed,%2023%20May%202018%2023:51:59%20GMT	https://www.extasismotel.com.co/wp-content/uploads/2016/08/line5.png	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/uploads/2016/08/line5.png	(from https://www.extasismotel.com.co/)
15:53:39	1235/1235	---M--	200	added ('OK')	image/png	date:Wed,%2023%20May%202018%2023:51:59%20GMT	https://www.extasismotel.com.co/wp-content/uploads/2016/08/line6.png	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/uploads/2016/08/line6.png	(from https://www.extasismotel.com.co/)
15:53:40	803/803	---M--	200	added ('OK')	image/png	date:Thu,%2031%20May%202018%2021:19:21%20GMT	https://www.extasismotel.com.co/wp-content/uploads/2018/05/down-arrow-80x80.png	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/uploads/2018/05/down-arrow-80x80.png	(from https://www.extasismotel.com.co/)
15:53:41	80823/80823	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jun%202022%2003:35:18%20GMT	https://www.extasismotel.com.co/wp-content/uploads/2022/06/BONO_2022-1-thegem-gallery-sidebar.jpeg	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/uploads/2022/06/BONO_2022-1-thegem-gallery-sidebar.jpg	(from https://www.extasismotel.com.co/)
15:53:42	3143/3143	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Jun%202022%2003:35:18%20GMT	https://www.extasismotel.com.co/wp-content/uploads/2022/06/BONO_2022-1-thegem-post-thumb-small.jpeg	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/uploads/2022/06/BONO_2022-1-thegem-post-thumb-small.jpg	(from https://www.extasismotel.com.co/)
15:53:44	113537/113537	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Jun%202020%2003:33:19%20GMT	https://www.extasismotel.com.co/wp-content/uploads/2020/06/Bono_2020-1.jpg	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/uploads/2020/06/Bono_2020-1.jpg	(from https://www.extasismotel.com.co/)
15:53:44	7434/7434	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20May%202018%2017:03:45%20GMT	https://www.extasismotel.com.co/wp-content/uploads/2016/11/31936603_619800371702829_7056408448719650816_n-thegem-news-carousel.jpg	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/uploads/2016/11/31936603_619800371702829_7056408448719650816_n-thegem-news-carousel.jpg	(from https://www.extasismotel.com.co/)
15:53:45	42399/42399	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Oct%202022%2020:53:46%20GMT	https://www.extasismotel.com.co/news/lorem-ipsum-dolor-sit-4/	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/news/lorem-ipsum-dolor-sit-4/index.html	(from https://www.extasismotel.com.co/)
15:53:45	3943/3943	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20May%202018%2017:03:45%20GMT	https://www.extasismotel.com.co/wp-content/uploads/2016/11/32702617_625577327791800_4561185780076118016_n-thegem-news-carousel.jpg	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/uploads/2016/11/32702617_625577327791800_4561185780076118016_n-thegem-news-carousel.jpg	(from https://www.extasismotel.com.co/)
15:53:46	42521/42521	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Oct%202022%2020:53:47%20GMT	https://www.extasismotel.com.co/news/lorem-ipsum-dolor-sit-3/	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/news/lorem-ipsum-dolor-sit-3/index.html	(from https://www.extasismotel.com.co/)
15:53:46	6172/6172	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20May%202018%2017:03:45%20GMT	https://www.extasismotel.com.co/wp-content/uploads/2016/11/29197006_594831194199747_1401882130926201848_n-thegem-news-carousel.jpg	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/uploads/2016/11/29197006_594831194199747_1401882130926201848_n-thegem-news-carousel.jpg	(from https://www.extasismotel.com.co/)
15:53:46	42386/42386	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Oct%202022%2020:53:48%20GMT	https://www.extasismotel.com.co/news/lorem-ipsum-dolor-sit-2/	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/news/lorem-ipsum-dolor-sit-2/index.html	(from https://www.extasismotel.com.co/)
15:53:47	3725/3725	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20May%202018%2017:03:45%20GMT	https://www.extasismotel.com.co/wp-content/uploads/2016/11/29386125_598014760548057_5823523215889729368_n-thegem-news-carousel.jpg	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/uploads/2016/11/29386125_598014760548057_5823523215889729368_n-thegem-news-carousel.jpg	(from https://www.extasismotel.com.co/)
15:53:47	42023/42023	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Oct%202022%2020:53:49%20GMT	https://www.extasismotel.com.co/news/lorem-ipsum-dolor-sit/	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/news/lorem-ipsum-dolor-sit/index.html	(from https://www.extasismotel.com.co/)
15:53:48	65829/65829	---M--	200	added ('OK')	image/png	date:Thu,%2017%20Feb%202022%2002:59:53%20GMT	https://www.extasismotel.com.co/wp-content/uploads/2022/02/PLAN-ESPECIAL-2022_PLAN-EXTASIS-300x146.png	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/uploads/2022/02/PLAN-ESPECIAL-2022_PLAN-EXTASIS-300x146.png	(from https://www.extasismotel.com.co/)
15:53:49	72532/72532	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Oct%202022%2020:53:50%20GMT	https://www.extasismotel.com.co/sex-shop/	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/sex-shop/index.html	(from https://www.extasismotel.com.co/)
15:53:49	48250/48250	---M--	200	added ('OK')	image/png	date:Thu,%2017%20Feb%202022%2003:02:46%20GMT	https://www.extasismotel.com.co/wp-content/uploads/2022/02/PLAN-ESPECIAL-2022_PLAN-CUMPLEA%c3%91OS-300x146.png	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/uploads/2022/02/PLAN-ESPECIAL-2022_PLAN-CUMPLEA%c3%91OS-300x146.png	(from https://www.extasismotel.com.co/)
15:53:50	71870/71870	---M--	200	added ('OK')	image/png	date:Thu,%2017%20Feb%202022%2003:04:09%20GMT	https://www.extasismotel.com.co/wp-content/uploads/2022/02/PLAN-ESPECIAL-2022_PLAN-ROMANTICO-300x146.png	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/uploads/2022/02/PLAN-ESPECIAL-2022_PLAN-ROMANTICO-300x146.png	(from https://www.extasismotel.com.co/)
15:53:50	6766/6766	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Jun%202022%2001:09:55%20GMT	https://www.extasismotel.com.co/wp-content/uploads/2022/06/1-300x188.jpg	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/uploads/2022/06/1-300x188.jpg	(from https://www.extasismotel.com.co/)
15:53:51	16047/16047	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20May%202018%2023:05:30%20GMT	https://www.extasismotel.com.co/wp-content/plugins/js_composer/assets/lib/bower/animate-css/animate.min.css?ver=5.4.7	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/plugins/js_composer/assets/lib/bower/animate-css/animate.min8b06.css	(from https://www.extasismotel.com.co/)
15:53:52	316247/316247	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20May%202018%2023:05:27%20GMT	https://www.extasismotel.com.co/wp-content/plugins/js_composer/assets/css/js_composer_tta.min.css?ver=5.4.7	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/plugins/js_composer/assets/css/js_composer_tta.min8b06.css	(from https://www.extasismotel.com.co/)
15:53:53	65157/65157	---M-Z	200	added ('OK')	text/css	date:Wed,%2024%20Aug%202016%2021:49:14%20GMT	https://www.extasismotel.com.co/wp-content/themes/thegem/css/icons-material.css?ver=4.9.21	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/themes/thegem/css/icons-material87b5.css	(from https://www.extasismotel.com.co/)
15:53:54	6934/6934	---M-Z	200	added ('OK')	text/css	date:Mon,%2011%20Sep%202017%2018:14:20%20GMT	https://www.extasismotel.com.co/wp-content/themes/thegem/css/thegem-itemsAnimations.css?ver=4.9.21	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/themes/thegem/css/thegem-itemsAnimations87b5.css	(from https://www.extasismotel.com.co/)
15:53:55	11232/11232	---M-Z	200	added ('OK')	text/css	date:Tue,%2029%20Aug%202017%2000:29:48%20GMT	https://www.extasismotel.com.co/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.6-78496d1	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-includes/js/mediaelement/mediaelementplayer-legacy.min45a0.css	(from https://www.extasismotel.com.co/)
15:53:56	5033/5033	---M-Z	200	added ('OK')	text/css	date:Thu,%2009%20Mar%202017%2020:24:28%20GMT	https://www.extasismotel.com.co/wp-content/themes/thegem/css/wp-mediaelement.css?ver=4.9.21	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/themes/thegem/css/wp-mediaelement87b5.css	(from https://www.extasismotel.com.co/)
15:53:57	13438/13438	---M-Z	200	added ('OK')	text/css	date:Fri,%2027%20Oct%202017%2020:35:34%20GMT	https://www.extasismotel.com.co/wp-content/themes/thegem/css/thegem-blog.css?ver=4.9.21	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/themes/thegem/css/thegem-blog87b5.css	(from https://www.extasismotel.com.co/)
15:53:58	22368/22368	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20Mar%202017%2003:21:32%20GMT	https://www.extasismotel.com.co/wp-content/themes/thegem/css/thegem-additional-blog.css?ver=4.9.21	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/themes/thegem/css/thegem-additional-blog87b5.css	(from https://www.extasismotel.com.co/)
15:53:59	6678/6678	---M-Z	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202017%2014:04:56%20GMT	https://www.extasismotel.com.co/wp-content/themes/thegem/css/thegem-blog-timeline-new.css?ver=4.9.21	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/themes/thegem/css/thegem-blog-timeline-new87b5.css	(from https://www.extasismotel.com.co/)
15:54:00	10072/10072	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2014%20Sep%202017%2021:40:42%20GMT	https://www.extasismotel.com.co/wp-content/themes/thegem/js/jquery.dlmenu.js?ver=4.9.21	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/themes/thegem/js/jquery.dlmenu87b5.js	(from https://www.extasismotel.com.co/)
15:54:00	29342/29342	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2020%20Oct%202017%2018:30:20%20GMT	https://www.extasismotel.com.co/wp-content/themes/thegem/js/thegem-menu_init.js?ver=4.9.21	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/themes/thegem/js/thegem-menu_init87b5.js	(from https://www.extasismotel.com.co/)
15:54:01	1160/1160	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2024%20Aug%202016%2021:49:14%20GMT	https://www.extasismotel.com.co/wp-content/themes/thegem/js/svg4everybody.js?ver=4.9.21	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/themes/thegem/js/svg4everybody87b5.js	(from https://www.extasismotel.com.co/)
15:54:02	1736/1736	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2011%20Oct%202017%2021:43:10%20GMT	https://www.extasismotel.com.co/wp-content/themes/thegem/js/thegem-form-elements.js?ver=4.9.21	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/themes/thegem/js/thegem-form-elements87b5.js	(from https://www.extasismotel.com.co/)
15:54:03	8301/8301	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2024%20Aug%202016%2021:49:14%20GMT	https://www.extasismotel.com.co/wp-content/themes/thegem/js/jquery.easing.js?ver=4.9.21	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/themes/thegem/js/jquery.easing87b5.js	(from https://www.extasismotel.com.co/)
15:54:04	6413/6413	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2027%20Oct%202017%2014:58:14%20GMT	https://www.extasismotel.com.co/wp-content/themes/thegem/js/thegem-header.js?ver=4.9.21	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/themes/thegem/js/thegem-header87b5.js	(from https://www.extasismotel.com.co/)
15:54:05	10548/10548	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2027%20Oct%202017%2015:01:32%20GMT	https://www.extasismotel.com.co/wp-content/themes/thegem/js/thegem-lazyLoading.js?ver=4.9.21	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/themes/thegem/js/thegem-lazyLoading87b5.js	(from https://www.extasismotel.com.co/)
15:54:06	15261/15261	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2024%20Aug%202016%2021:49:14%20GMT	https://www.extasismotel.com.co/wp-content/themes/thegem/js/jquery.transform.js?ver=4.9.21	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/themes/thegem/js/jquery.transform87b5.js	(from https://www.extasismotel.com.co/)
15:54:07	13226/13226	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2015%20Apr%202021%2008:43:29%20GMT	https://www.extasismotel.com.co/wp-includes/js/jquery/ui/effect.min.js?ver=1.11.4	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-includes/js/jquery/ui/effect.mine899.js	(from https://www.extasismotel.com.co/)
15:54:08	991/991	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2015%20Apr%202021%2008:43:29%20GMT	https://www.extasismotel.com.co/wp-includes/js/jquery/ui/effect-drop.min.js?ver=1.11.4	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-includes/js/jquery/ui/effect-drop.mine899.js	(from https://www.extasismotel.com.co/)
15:54:09	21077/21077	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2021%20Mar%202017%2022:52:52%20GMT	https://www.extasismotel.com.co/wp-content/themes/thegem/js/odometer.js?ver=4.9.21	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/themes/thegem/js/odometer87b5.js	(from https://www.extasismotel.com.co/)
15:54:10	4064/4064	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2024%20Aug%202016%2021:49:14%20GMT	https://www.extasismotel.com.co/wp-content/themes/thegem/js/thegem-sticky.js?ver=4.9.21	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/themes/thegem/js/thegem-sticky87b5.js	(from https://www.extasismotel.com.co/)
15:54:10	20304/20304	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2029%20Nov%202017%2017:36:04%20GMT	https://www.extasismotel.com.co/wp-content/themes/thegem/js/functions.js?ver=4.9.21	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/themes/thegem/js/functions87b5.js	(from https://www.extasismotel.com.co/)
15:54:11	1396/1396	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2024%20Aug%202016%2021:49:14%20GMT	https://www.extasismotel.com.co/wp-content/themes/thegem/js/fancyBox/jquery.mousewheel.pack.js?ver=4.9.21	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/themes/thegem/js/fancyBox/jquery.mousewheel.pack87b5.js	(from https://www.extasismotel.com.co/)
15:54:13	52302/52302	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2009%20Jun%202017%2005:49:40%20GMT	https://www.extasismotel.com.co/wp-content/themes/thegem/js/fancyBox/jquery.fancybox.min.js?ver=4.9.21	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/themes/thegem/js/fancyBox/jquery.fancybox.min87b5.js	(from https://www.extasismotel.com.co/)
15:54:13	1591/1591	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2003%20Oct%202017%2018:11:58%20GMT	https://www.extasismotel.com.co/wp-content/themes/thegem/js/fancyBox/jquery.fancybox-init.js?ver=4.9.21	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/themes/thegem/js/fancyBox/jquery.fancybox-init87b5.js	(from https://www.extasismotel.com.co/)
15:54:14	1182/1182	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2024%20Aug%202016%2021:49:14%20GMT	https://www.extasismotel.com.co/wp-content/themes/thegem/js/thegem-vc_elements_init.js?ver=4.9.21	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/themes/thegem/js/thegem-vc_elements_init87b5.js	(from https://www.extasismotel.com.co/)
15:54:15	14585/14585	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2023%20May%202018%2023:07:01%20GMT	https://www.extasismotel.com.co/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.0.2	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/plugins/contact-form-7/includes/js/scriptsce52.js	(from https://www.extasismotel.com.co/)
15:54:16	3929/3929	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2015%20Apr%202021%2008:43:29%20GMT	https://www.extasismotel.com.co/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-includes/js/jquery/ui/core.mine899.js	(from https://www.extasismotel.com.co/)
15:54:17	6440/6440	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2015%20Apr%202021%2008:43:29%20GMT	https://www.extasismotel.com.co/wp-includes/js/jquery/ui/position.min.js?ver=1.11.4	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-includes/js/jquery/ui/position.mine899.js	(from https://www.extasismotel.com.co/)
15:54:17	48560/48560	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2015%20Jun%202022%2001:26:44%20GMT	http://www.extasismotel.com.co/wp-content/uploads/pum/pum-site-scripts.js?defer&generated=1655256404&ver=1.7.30	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/uploads/pum/pum-site-scriptsf9cc.js	(from https://www.extasismotel.com.co/)
15:54:18	1391/1391	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2015%20Apr%202021%2008:43:29%20GMT	https://www.extasismotel.com.co/wp-includes/js/wp-embed.min.js?ver=4.9.21	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-includes/js/wp-embed.min87b5.js	(from https://www.extasismotel.com.co/)
15:54:19	19781/19781	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2023%20May%202018%2023:05:28%20GMT	https://www.extasismotel.com.co/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=5.4.7	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min8b06.js	(from https://www.extasismotel.com.co/)
15:54:20	8044/8044	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2023%20May%202018%2023:05:31%20GMT	https://www.extasismotel.com.co/wp-content/plugins/js_composer/assets/lib/waypoints/waypoints.min.js?ver=5.4.7	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/plugins/js_composer/assets/lib/waypoints/waypoints.min8b06.js	(from https://www.extasismotel.com.co/)
15:54:21	17271/17271	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2013%20Sep%202016%2020:07:38%20GMT	https://www.extasismotel.com.co/wp-content/themes/thegem/js/vc-accordion.js?ver=5.4.7	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/themes/thegem/js/vc-accordion8b06.js	(from https://www.extasismotel.com.co/)
15:54:22	2426/2426	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2023%20May%202018%2023:05:31%20GMT	https://www.extasismotel.com.co/wp-content/plugins/js_composer/assets/lib/vc-tta-autoplay/vc-tta-autoplay.min.js?ver=5.4.7	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/plugins/js_composer/assets/lib/vc-tta-autoplay/vc-tta-autoplay.min8b06.js	(from https://www.extasismotel.com.co/)
15:54:23	4153/4153	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2023%20May%202018%2023:05:31%20GMT	https://www.extasismotel.com.co/wp-content/plugins/js_composer/assets/lib/vc_tabs/vc-tabs.min.js?ver=5.4.7	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/plugins/js_composer/assets/lib/vc_tabs/vc-tabs.min8b06.js	(from https://www.extasismotel.com.co/)
15:54:24	7887/7887	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2024%20Aug%202016%2021:49:14%20GMT	https://www.extasismotel.com.co/wp-content/themes/thegem/js/quickfinders-effects.js?ver=4.9.21	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/themes/thegem/js/quickfinders-effects87b5.js	(from https://www.extasismotel.com.co/)
15:54:24	20216/20216	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2013%20Sep%202018%2003:55:16%20GMT	https://www.extasismotel.com.co/wp-content/plugins/meta-slider-and-carousel-with-lightbox/assets/js/jquery.magnific-popup.min.js?ver=1.1.4	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/plugins/meta-slider-and-carousel-with-lightbox/assets/js/jquery.magnific-popup.min8daf.js	(from https://www.extasismotel.com.co/)
15:54:25	41970/41970	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2013%20Sep%202018%2003:55:16%20GMT	https://www.extasismotel.com.co/wp-content/plugins/meta-slider-and-carousel-with-lightbox/assets/js/slick.min.js?ver=1.1.4	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/plugins/meta-slider-and-carousel-with-lightbox/assets/js/slick.min8daf.js	(from https://www.extasismotel.com.co/)
15:54:26	3142/3142	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2013%20Sep%202018%2003:55:16%20GMT	https://www.extasismotel.com.co/wp-content/plugins/meta-slider-and-carousel-with-lightbox/assets/js/wp-igsp-public.js?ver=1.1.4	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/plugins/meta-slider-and-carousel-with-lightbox/assets/js/wp-igsp-public8daf.js	(from https://www.extasismotel.com.co/)
15:54:27	11969/11969	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2019%20Apr%202017%2017:42:18%20GMT	https://www.extasismotel.com.co/wp-content/themes/thegem/js/jquery.touchSwipe.min.js?ver=4.9.21	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/themes/thegem/js/jquery.touchSwipe.min87b5.js	(from https://www.extasismotel.com.co/)
15:54:28	54800/54800	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2024%20Aug%202016%2021:49:14%20GMT	https://www.extasismotel.com.co/wp-content/themes/thegem/js/jquery.carouFredSel.js?ver=4.9.21	C:/Users/New%20User/Desktop/ejemplo/city/www.extasismotel.com.co/wp-content/themes/thegem/js/jquery.carouFredSel87b5.js	(from https://www.extasismotel.com.co/)
